Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score,Previous_GPA_Anomaly_Flag,Previous_GPA_Cleaned,Tutoring_Sessions_Per_Week_IQR_Outlier_Flag,Final_Score_IQR_Outlier_Flag,Sleep_Hours_IQR_Outlier_Flag,Previous_GPA_IQR_Outlier_Flag,Exam_Anxiety_Score_IQR_Outlier_Flag,Attendance_IQR_Outlier_Flag,Hours_Studied_IQR_Outlier_Flag,Screen_Time_IQR_Outlier_Flag,Age_IQR_Outlier_Flag,Stress_Level_IQR_Outlier_Flag,Performance_Category,Study_Hours_Group,Attendance_Group,Sleep_Category,Stress_Category,Anxiety_Category,Screen_Time_Group,Risk_Score,Risk_Level
STU04656,19,Female,3.86,81.7,7.5,5.9,3.1,2.9,No,Offline,Average,Good,Yes,2,Middle,4.5,80.55,False,2.9,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04657,19,Female,3.37,86.4,7.2,2.6,3.4,2.67,Yes,Offline,Average,Average,No,2,Low,6.3,75.95,False,2.67,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,High,Moderate Screen Time (2-5h),1,Low Risk
STU04658,23,Female,2.58,76.3,6.7,3.7,3.6,2.81,Yes,Online,Good,Average,No,3,Middle,3.2,75.53,False,2.81,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04659,20,Male,4.14,69.0,8.3,3.2,1.6,2.84,No,Online,Average,Excellent,Yes,1,Middle,3.8,80.76,False,2.84,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Long Sleep (>8h),Medium,Medium,Low Screen Time (≤2h),1,Low Risk
STU04660,21,Female,3.14,100.0,8.1,9.1,4.2,3.06,No,Hybrid,Poor,Good,Yes,1,Middle,6.5,64.94,False,3.06,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),High,High,Moderate Screen Time (2-5h),3,Medium Risk
STU04661,17,Female,6.33,100.0,5.8,7.6,3.1,3.58,Yes,Offline,Good,Excellent,Yes,2,Low,3.6,97.68,False,3.58,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04662,23,Female,6.97,68.2,5.8,1.6,4.6,3.23,No,Hybrid,Average,Average,Yes,2,Low,4.1,97.96,False,3.23,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Low Attendance (<70%),Short Sleep (<6h),Low,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04663,24,Male,4.6,70.1,5.9,7.5,5.5,4.0,Yes,Offline,Good,Good,No,5,Middle,4.2,93.13,False,4.0,True,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,Medium,High Screen Time (>5h),1,Low Risk
STU04664,22,Male,4.23,67.4,6.1,3.9,2.6,3.31,Yes,Offline,Average,Good,No,2,Middle,4.6,94.52,False,3.31,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04665,18,Male,6.17,80.9,6.1,3.6,5.6,3.62,Yes,Offline,Poor,Average,No,1,Middle,2.0,90.2,False,3.62,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,High Screen Time (>5h),0,Low Risk
STU04666,24,Female,4.67,79.9,7.6,6.0,3.8,3.02,Yes,Hybrid,Average,Good,No,0,Middle,6.9,74.76,False,3.02,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),2,Medium Risk
STU04667,23,Male,8.93,71.8,4.3,1.6,3.8,2.34,No,Offline,Average,Good,No,4,Middle,2.7,99.02,False,2.34,True,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Short Sleep (<6h),Low,Low,Moderate Screen Time (2-5h),0,Low Risk
STU04668,17,Female,1.47,81.6,8.5,1.7,5.3,3.17,No,Online,Poor,Good,Yes,0,High,5.0,75.59,False,3.17,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,Medium,High Screen Time (>5h),1,Low Risk
STU04669,20,Female,0.24,82.6,7.8,7.9,7.2,2.96,No,Offline,Good,Excellent,Yes,0,Low,6.2,43.88,False,2.96,False,True,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,High,High Screen Time (>5h),4,High Risk
STU04670,22,Male,2.71,84.9,6.2,5.9,3.1,2.84,No,Online,Poor,Excellent,No,0,High,4.7,72.66,False,2.84,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU04671,22,Female,5.86,79.7,7.9,4.6,2.2,3.08,Yes,Offline,Good,Excellent,No,1,High,3.7,99.79,False,3.08,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04672,22,Female,6.46,75.5,7.5,6.5,3.5,2.79,No,Online,Average,Excellent,No,3,Middle,4.7,96.22,False,2.79,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04673,19,Male,3.96,80.7,6.4,5.9,4.6,2.79,No,Hybrid,Poor,Good,No,1,High,5.2,91.74,False,2.79,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04674,18,Female,4.94,60.0,8.7,2.8,3.7,3.36,No,Hybrid,Good,Average,No,2,Middle,4.8,87.36,False,3.36,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Long Sleep (>8h),Low,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04675,20,Male,4.33,77.2,6.8,5.9,8.3,3.53,Yes,Hybrid,Average,Excellent,Yes,3,Middle,3.1,90.18,False,3.53,False,False,False,False,False,False,False,True,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU04676,20,Male,5.89,61.8,6.8,4.7,4.2,2.42,Yes,Offline,Poor,Good,Yes,2,Low,5.5,75.19,False,2.42,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04677,22,Female,8.95,82.5,7.6,5.2,4.6,3.15,Yes,Hybrid,Average,Average,No,2,Middle,3.8,98.12,False,3.15,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04678,20,Female,0.38,84.5,6.1,3.3,7.8,3.31,No,Offline,Average,Good,No,1,Middle,6.5,54.33,False,3.31,False,False,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,High Screen Time (>5h),3,Medium Risk
STU04679,18,Non-Binary,9.36,79.7,8.5,3.1,2.3,2.85,Yes,Online,Average,Average,Yes,1,Middle,4.3,97.99,False,2.85,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04680,18,Female,7.03,77.4,8.6,9.0,4.0,2.55,No,Online,Average,Good,No,0,Low,2.9,78.03,False,2.55,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU04681,21,Female,4.31,99.3,5.8,5.0,4.0,2.72,No,Hybrid,Average,Average,No,2,Low,1.9,76.17,False,2.72,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU04682,23,Female,5.92,94.2,8.0,5.6,5.7,3.28,No,Online,Average,Average,No,2,Middle,6.1,85.44,False,3.28,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,High,High Screen Time (>5h),1,Low Risk
STU04683,23,Female,4.88,92.1,8.7,8.9,2.7,2.7,No,Offline,Good,Excellent,Yes,1,Low,4.2,83.56,False,2.7,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04684,21,Female,5.89,81.2,7.1,5.8,1.2,2.63,Yes,Online,Average,Good,No,1,High,4.0,99.01,False,2.63,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU04685,17,Male,5.88,89.5,8.6,6.4,1.2,3.03,Yes,Offline,Average,Good,No,0,Middle,2.2,97.3,False,3.03,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),High,Low,Low Screen Time (≤2h),1,Low Risk
STU04686,23,Female,6.49,78.6,8.8,1.9,5.0,3.6,No,Offline,Good,Good,Yes,2,Middle,6.1,86.92,False,3.6,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,High,Moderate Screen Time (2-5h),1,Low Risk
STU04687,18,Male,2.93,88.8,7.4,6.4,5.0,3.0,No,Offline,Average,Excellent,No,2,Low,6.1,66.09,False,3.0,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),High,High,Moderate Screen Time (2-5h),4,High Risk
STU04688,18,Female,6.16,62.1,8.5,8.6,5.6,2.2,Yes,Online,Poor,Good,No,1,Low,5.5,63.57,False,2.2,False,False,False,False,False,False,False,False,False,False,Needs Improvement,High Study (>6h),Low Attendance (<70%),Long Sleep (>8h),High,Medium,High Screen Time (>5h),3,Medium Risk
STU04689,23,Male,3.62,85.9,8.6,5.8,4.3,3.05,Yes,Offline,Average,Good,No,2,Middle,4.6,87.39,False,3.05,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04690,18,Female,4.34,63.9,6.9,2.9,8.6,3.18,Yes,Offline,Average,Excellent,Yes,2,High,1.8,83.53,False,3.18,False,False,False,False,False,False,False,True,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Low,Low,High Screen Time (>5h),1,Low Risk
STU04691,21,Male,6.53,80.2,6.6,1.0,5.5,2.73,No,Hybrid,Poor,Average,No,4,Middle,4.7,88.02,False,2.73,True,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,High Screen Time (>5h),0,Low Risk
STU04692,22,Male,4.06,82.7,9.4,5.7,6.1,2.67,Yes,Hybrid,Average,Excellent,Yes,2,High,7.0,78.21,False,2.67,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,High,High Screen Time (>5h),1,Low Risk
STU04693,22,Female,5.55,94.4,6.2,1.1,2.1,2.7,No,Online,Good,Good,No,1,High,4.5,89.99,False,2.7,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04694,20,Male,5.59,78.8,8.8,4.2,3.6,3.19,No,Offline,Average,Good,No,2,Low,3.9,96.08,False,3.19,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04695,24,Female,5.15,73.9,6.8,3.6,3.7,3.26,No,Offline,Average,Average,Yes,2,High,3.4,92.37,False,3.26,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04696,24,Male,2.51,86.1,7.8,3.2,6.2,3.78,Yes,Online,Good,Good,No,1,Middle,5.7,88.51,False,3.78,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),1,Low Risk
STU04697,22,Male,5.93,88.0,7.1,7.2,1.9,2.71,Yes,Online,Good,Good,No,2,High,6.6,78.44,False,2.71,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),High,High,Low Screen Time (≤2h),2,Medium Risk
STU04698,19,Male,5.32,83.8,6.4,2.4,6.5,2.7,No,Offline,Good,Excellent,No,1,Middle,3.1,93.6,False,2.7,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,High Screen Time (>5h),0,Low Risk
STU04699,21,Female,9.42,76.8,7.7,5.5,1.7,2.5,No,Hybrid,Good,Excellent,No,0,Low,4.7,87.4,False,2.5,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU04700,18,Male,2.87,85.9,7.8,6.0,4.1,3.38,No,Online,Average,Excellent,Yes,1,High,5.6,71.7,False,3.38,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU04701,23,Female,7.07,69.3,6.3,3.5,4.3,3.19,No,Online,Poor,Average,Yes,2,Low,4.4,93.2,False,3.19,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04702,22,Male,4.12,80.7,7.5,3.5,3.8,3.71,Yes,Online,Good,Excellent,Yes,2,High,2.2,98.88,False,3.71,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU04703,21,Male,4.36,74.0,6.5,6.8,6.1,2.42,Yes,Hybrid,Poor,Good,No,0,Low,8.0,56.0,False,2.42,False,False,False,False,False,False,False,False,False,False,At Risk,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,High,High Screen Time (>5h),3,Medium Risk
STU04704,22,Male,8.39,88.5,7.3,4.1,6.3,3.29,No,Hybrid,Average,Excellent,No,2,Middle,4.4,97.19,False,3.29,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU04705,17,Male,4.7,71.7,5.8,4.4,3.0,3.25,Yes,Offline,Poor,Average,No,2,Middle,6.7,76.8,False,3.25,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,High,Moderate Screen Time (2-5h),1,Low Risk
STU04706,18,Female,6.57,93.7,6.0,7.4,3.0,2.63,Yes,Hybrid,Poor,Good,Yes,2,High,3.4,73.87,False,2.63,False,False,False,False,False,False,False,False,False,False,Needs Improvement,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU04707,17,Female,5.23,96.5,9.0,6.7,4.1,2.73,Yes,Online,Good,Excellent,No,1,Low,2.7,86.26,False,2.73,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU04708,18,Female,3.17,80.6,8.3,9.1,3.5,2.99,Yes,Offline,Average,Excellent,Yes,0,Middle,9.1,60.31,False,2.99,False,False,False,False,True,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,High,Moderate Screen Time (2-5h),3,Medium Risk
STU04709,21,Male,4.54,67.5,6.8,5.9,2.1,3.76,No,Offline,Poor,Good,No,1,Middle,5.9,87.34,False,3.76,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04710,20,Male,4.1,84.8,7.5,4.4,5.9,3.52,No,Offline,Poor,Good,Yes,2,High,2.8,89.27,False,3.52,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,High Screen Time (>5h),0,Low Risk
STU04711,22,Male,4.53,76.5,7.2,7.1,0.9,2.89,No,Hybrid,Average,Average,Yes,1,Middle,5.4,87.9,False,2.89,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Low Screen Time (≤2h),1,Low Risk
STU04712,22,Female,8.71,81.3,7.1,5.4,4.1,3.25,Yes,Online,Average,Good,No,2,Middle,2.8,97.4,False,3.25,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU04713,19,Male,5.92,85.5,8.9,7.1,5.5,3.41,Yes,Hybrid,Average,Good,Yes,2,Middle,1.1,95.83,False,3.41,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),High,Low,High Screen Time (>5h),1,Low Risk
STU04714,23,Female,1.51,85.4,7.4,5.3,6.6,2.62,Yes,Offline,Average,Poor,No,0,Middle,3.0,57.89,False,2.62,False,False,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Low,High Screen Time (>5h),2,Medium Risk
STU04715,17,Male,8.75,83.4,6.4,4.4,5.1,2.81,No,Offline,Poor,Average,No,3,High,3.8,92.56,False,2.81,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU04716,22,Male,5.74,63.1,5.3,5.5,5.1,2.92,No,Hybrid,Average,Average,No,2,Low,6.4,89.13,False,2.92,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Short Sleep (<6h),Medium,High,High Screen Time (>5h),2,Medium Risk
STU04717,21,Male,6.78,80.5,5.2,6.2,3.1,3.84,Yes,Offline,Average,Good,No,2,Middle,6.6,85.1,False,3.84,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,High,Moderate Screen Time (2-5h),2,Medium Risk
STU04718,20,Male,8.12,72.1,9.0,7.4,6.2,2.44,No,Online,Poor,Average,Yes,1,Middle,6.3,84.21,False,2.44,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,High,High Screen Time (>5h),2,Medium Risk
STU04719,23,Female,3.34,83.8,7.6,9.9,4.4,2.84,No,Offline,Good,Good,No,0,Low,7.3,58.83,False,2.84,False,False,False,False,False,False,False,False,False,False,At Risk,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,High,Moderate Screen Time (2-5h),3,Medium Risk
STU04720,21,Male,5.66,52.9,8.2,4.9,4.9,3.18,Yes,Hybrid,Average,Average,No,2,Middle,5.3,78.03,False,3.18,False,False,False,False,False,True,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU04721,17,Female,4.7,70.3,7.7,2.9,5.6,3.1,Yes,Online,Average,Good,No,3,High,5.5,92.79,False,3.1,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,High Screen Time (>5h),0,Low Risk
STU04722,19,Male,4.29,73.7,6.3,3.0,4.4,2.64,Yes,Online,Average,Good,Yes,3,Middle,1.8,77.75,False,2.64,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Low,Moderate Screen Time (2-5h),0,Low Risk
STU04723,22,Female,4.39,63.3,6.4,3.8,3.0,2.34,No,Offline,Average,Good,No,2,Low,6.6,73.08,False,2.34,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),3,Medium Risk
STU04724,21,Male,5.2,82.5,6.8,5.9,3.7,2.64,No,Offline,Average,Good,Yes,1,Low,2.4,89.41,False,2.64,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU04725,23,Female,7.33,86.6,4.5,2.8,6.4,3.22,No,Offline,Average,Good,Yes,1,High,2.4,93.19,False,3.22,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Low,Low,High Screen Time (>5h),0,Low Risk
STU04726,18,Female,6.55,87.2,4.9,4.0,5.6,3.02,Yes,Hybrid,Average,Average,Yes,3,Middle,5.3,86.51,False,3.02,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU04727,20,Non-Binary,5.58,77.5,6.4,5.6,6.9,3.17,Yes,Hybrid,Poor,Excellent,Yes,1,High,6.2,78.51,False,3.17,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,High Screen Time (>5h),1,Low Risk
STU04728,23,Male,7.41,73.9,5.8,4.0,3.7,3.02,Yes,Offline,Average,Average,Yes,3,Middle,3.1,89.28,False,3.02,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU04729,21,Female,0.37,91.5,6.6,1.0,3.5,2.41,No,Online,Good,Average,Yes,0,Middle,6.6,64.92,False,2.41,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),Low,High,Moderate Screen Time (2-5h),3,Medium Risk
